race_id,race_control_history_available,circuit_race_control_races_previous_3,circuit_safety_car_rate_previous_3,circuit_vsc_rate_previous_3,circuit_red_flag_rate_previous_3,circuit_yellow_flags_avg_previous_3,circuit_incidents_avg_previous_3,circuit_penalties_avg_previous_3,circuit_track_limits_avg_previous_3,circuit_race_disruption_score_avg_previous_3,season_race_control_races_previous_3,season_safety_car_rate_previous_3,season_vsc_rate_previous_3,season_red_flag_rate_previous_3,season_race_disruption_score_avg_previous_3
2021_18,1,2,0.0,1.0,1.0,3.0,10.5,1.0,0.0,24.5,3,0.0,0.3333333333333333,1.0,27.333333333333332
2021_19,1,2,0.5,0.0,1.0,6.0,7.5,2.5,0.0,30.5,3,0.3333333333333333,0.3333333333333333,1.0,22.666666666666668
2021_20,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.6666666666666666,0.6666666666666666,1.0,25.666666666666668
2021_21,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.6666666666666666,0.6666666666666666,1.0,27.0
2021_22,1,3,0.6666666666666666,0.6666666666666666,1.0,4.333333333333333,6.0,1.3333333333333333,5.666666666666667,23.333333333333332,3,0.6666666666666666,1.0,1.0,43.0
2022_01,1,3,1.0,0.6666666666666666,1.0,6.666666666666667,6.0,0.6666666666666666,6.666666666666667,33.0,0,0.0,0.0,0.0,0.0
2022_02,1,1,1.0,1.0,1.0,9.0,16.0,2.0,0.0,70.0,1,1.0,1.0,1.0,26.0
2022_03,1,2,0.5,0.5,1.0,8.0,4.0,0.0,0.0,25.5,2,1.0,1.0,1.0,46.0
2022_04,1,2,1.0,0.5,1.0,13.0,8.5,2.0,14.5,44.5,3,1.0,1.0,1.0,48.0
2022_05,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1.0,0.6666666666666666,1.0,49.666666666666664
2022_06,1,3,0.6666666666666666,0.0,1.0,4.0,3.6666666666666665,1.0,1.3333333333333333,18.666666666666668,3,1.0,0.6666666666666666,1.0,43.666666666666664
2022_07,1,3,0.3333333333333333,0.3333333333333333,1.0,8.666666666666666,5.666666666666667,2.3333333333333335,9.0,27.0,3,0.6666666666666666,0.3333333333333333,1.0,34.0
2022_08,1,3,0.6666666666666666,0.3333333333333333,1.0,19.0,6.333333333333333,1.3333333333333333,0.0,59.0,3,0.6666666666666666,0.6666666666666666,1.0,44.333333333333336
2022_09,1,2,0.5,0.0,1.0,6.5,8.5,0.5,0.0,31.0,3,0.3333333333333333,0.6666666666666666,1.0,43.0
2022_10,1,3,0.6666666666666666,0.0,1.0,6.0,6.666666666666667,1.3333333333333333,10.666666666666666,28.0,3,0.6666666666666666,1.0,1.0,45.333333333333336
2022_11,1,3,0.6666666666666666,0.0,1.0,2.3333333333333335,5.666666666666667,2.3333333333333335,24.666666666666668,19.0,3,0.6666666666666666,0.6666666666666666,1.0,38.0
2022_12,1,3,0.3333333333333333,0.6666666666666666,1.0,6.666666666666667,9.333333333333334,1.3333333333333333,0.3333333333333333,30.333333333333332,3,0.6666666666666666,0.6666666666666666,1.0,35.666666666666664
2022_13,1,3,0.3333333333333333,0.0,1.0,4.666666666666667,6.0,1.3333333333333333,1.0,20.666666666666668,3,0.6666666666666666,0.6666666666666666,1.0,52.0
2022_14,1,3,0.6666666666666666,0.0,1.0,7.333333333333333,6.0,0.0,1.3333333333333333,33.333333333333336,3,0.3333333333333333,1.0,1.0,51.666666666666664
2022_15,1,1,0.0,0.0,0.0,1.0,2.0,1.0,0.0,5.0,3,0.6666666666666666,0.6666666666666666,1.0,50.333333333333336
2022_16,1,3,0.6666666666666666,0.6666666666666666,1.0,6.666666666666667,18.0,3.6666666666666665,13.0,44.666666666666664,3,0.6666666666666666,0.6666666666666666,1.0,36.666666666666664
2022_17,1,2,1.0,0.0,1.0,5.5,10.5,1.5,0.0,35.0,3,1.0,0.6666666666666666,1.0,31.333333333333332
2022_18,1,2,0.5,0.5,1.0,5.0,9.0,1.5,0.0,27.0,3,1.0,1.0,1.0,56.666666666666664
2022_19,1,3,0.0,0.6666666666666666,1.0,5.666666666666667,7.666666666666667,1.0,15.666666666666666,24.333333333333332,3,1.0,0.6666666666666666,1.0,54.0
2022_20,1,3,0.3333333333333333,0.6666666666666666,1.0,2.6666666666666665,10.0,0.6666666666666666,0.3333333333333333,23.666666666666668,3,1.0,0.3333333333333333,1.0,66.33333333333333
2022_21,1,3,0.6666666666666666,0.3333333333333333,1.0,5.333333333333333,7.666666666666667,2.0,2.3333333333333335,32.0,3,0.6666666666666666,0.3333333333333333,1.0,36.0
2022_22,1,3,0.6666666666666666,0.6666666666666666,1.0,2.6666666666666665,6.0,0.0,9.666666666666666,20.333333333333332,3,0.6666666666666666,0.6666666666666666,0.6666666666666666,37.0
2023_01,1,3,1.0,1.0,1.0,6.333333333333333,7.333333333333333,0.6666666666666666,8.0,31.333333333333332,0,0.0,0.0,0.0,0.0
2023_02,1,2,1.0,1.0,1.0,11.5,18.5,2.5,5.5,68.0,1,0.0,1.0,1.0,26.0
2023_03,1,3,0.6666666666666666,0.6666666666666666,1.0,8.0,7.666666666666667,0.3333333333333333,0.0,34.333333333333336,2,0.5,0.5,1.0,25.5
2023_04,1,3,0.3333333333333333,0.6666666666666666,1.0,15.666666666666666,5.0,1.3333333333333333,0.0,51.666666666666664,3,0.6666666666666666,0.6666666666666666,1.0,41.333333333333336
2023_05,1,1,1.0,1.0,1.0,6.0,26.0,3.0,7.0,48.0,3,1.0,0.3333333333333333,1.0,45.0
2023_06,1,3,0.6666666666666666,0.3333333333333333,1.0,11.0,9.0,2.0,14.666666666666666,38.0,3,0.6666666666666666,0.3333333333333333,1.0,41.666666666666664
2023_07,1,3,0.3333333333333333,0.0,1.0,4.333333333333333,5.666666666666667,1.6666666666666667,7.666666666666667,19.0,3,0.3333333333333333,0.0,1.0,40.666666666666664
2023_08,1,3,0.6666666666666666,0.3333333333333333,1.0,5.333333333333333,9.666666666666666,0.6666666666666666,2.6666666666666665,30.666666666666668,3,0.0,0.0,1.0,31.333333333333332
2023_09,1,3,0.3333333333333333,0.3333333333333333,1.0,3.6666666666666665,10.0,5.0,44.666666666666664,26.333333333333332,3,0.3333333333333333,0.3333333333333333,1.0,39.333333333333336
2023_10,1,3,0.6666666666666666,0.0,1.0,5.666666666666667,9.0,1.0,11.0,29.666666666666668,3,0.6666666666666666,0.6666666666666666,1.0,32.0
2023_11,1,3,0.3333333333333333,0.3333333333333333,1.0,6.333333333333333,10.333333333333334,1.6666666666666667,6.0,29.333333333333332,3,1.0,1.0,1.0,36.333333333333336
2023_12,1,3,0.6666666666666666,0.0,1.0,5.0,3.3333333333333335,0.3333333333333333,3.0,23.666666666666668,3,0.6666666666666666,0.6666666666666666,1.0,32.333333333333336
2023_13,1,2,0.5,0.5,0.5,5.5,8.0,2.0,3.5,21.5,3,0.3333333333333333,0.3333333333333333,1.0,25.0
2023_14,1,3,1.0,0.6666666666666666,1.0,6.0,13.333333333333334,2.6666666666666665,17.333333333333332,39.666666666666664,3,0.3333333333333333,0.3333333333333333,1.0,33.0
2023_15,1,3,1.0,0.3333333333333333,1.0,13.666666666666666,12.666666666666666,1.0,0.0,59.666666666666664,3,0.3333333333333333,0.3333333333333333,0.6666666666666666,29.333333333333332
2023_16,1,3,0.6666666666666666,0.3333333333333333,1.0,4.666666666666667,9.333333333333334,1.3333333333333333,0.0,28.0,3,0.6666666666666666,0.6666666666666666,0.6666666666666666,37.666666666666664
2023_17,1,1,0.0,1.0,1.0,10.0,2.0,0.0,8.0,24.0,3,0.6666666666666666,0.6666666666666666,0.6666666666666666,36.666666666666664
2023_18,1,3,0.3333333333333333,0.3333333333333333,1.0,7.0,14.333333333333334,2.6666666666666665,24.666666666666668,36.0,3,1.0,0.6666666666666666,1.0,46.0
2023_19,1,3,0.3333333333333333,0.6666666666666666,1.0,2.0,9.333333333333334,1.0,1.0,21.0,3,0.6666666666666666,0.3333333333333333,1.0,37.333333333333336
2023_20,1,3,1.0,0.6666666666666666,0.6666666666666666,5.333333333333333,10.666666666666666,2.3333333333333335,4.0,37.0,3,0.6666666666666666,0.3333333333333333,1.0,43.0
2023_21,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.6666666666666666,0.3333333333333333,1.0,36.333333333333336
2023_22,1,3,0.6666666666666666,0.6666666666666666,1.0,2.6666666666666665,7.333333333333333,0.6666666666666666,19.0,22.333333333333332,3,1.0,0.6666666666666666,1.0,41.0
2024_01,1,3,0.6666666666666666,1.0,1.0,4.333333333333333,9.333333333333334,3.0,10.0,26.333333333333332,0,0.0,0.0,0.0,0.0
2024_02,1,3,1.0,0.6666666666666666,1.0,9.333333333333334,14.666666666666666,3.0,9.333333333333334,53.666666666666664,1,0.0,0.0,1.0,16.0
2024_03,1,3,0.6666666666666666,0.6666666666666666,1.0,7.333333333333333,10.333333333333334,0.6666666666666666,0.3333333333333333,45.0,2,0.5,0.0,1.0,22.5
2024_04,1,3,0.6666666666666666,0.3333333333333333,1.0,5.333333333333333,10.333333333333334,1.3333333333333333,5.0,31.666666666666668,3,0.3333333333333333,0.3333333333333333,1.0,31.0
2024_05,1,2,0.5,0.5,1.0,3.5,5.5,1.5,0.0,21.5,3,0.3333333333333333,0.3333333333333333,1.0,34.0
2024_06,1,2,0.5,0.5,1.0,4.0,16.0,2.0,7.0,31.5,3,0.3333333333333333,0.6666666666666666,1.0,40.333333333333336
2024_07,1,3,1.0,0.3333333333333333,1.0,10.666666666666666,9.0,1.6666666666666667,12.666666666666666,40.0,3,0.6666666666666666,0.6666666666666666,1.0,37.666666666666664
2024_08,1,3,0.3333333333333333,0.3333333333333333,1.0,13.666666666666666,12.0,2.6666666666666665,28.0,45.666666666666664,3,0.6666666666666666,0.6666666666666666,1.0,34.0
2024_09,1,3,0.6666666666666666,0.6666666666666666,1.0,6.333333333333333,12.0,1.0,5.666666666666667,34.333333333333336,3,0.3333333333333333,0.3333333333333333,1.0,33.666666666666664
2024_10,1,3,0.3333333333333333,0.0,1.0,3.0,5.0,1.3333333333333333,10.666666666666666,15.666666666666666,3,0.3333333333333333,0.0,1.0,41.0
2024_11,1,3,0.6666666666666666,0.6666666666666666,1.0,5.0,18.666666666666668,9.333333333333334,83.0,39.333333333333336,3,0.3333333333333333,0.0,1.0,43.333333333333336
2024_12,1,3,1.0,0.3333333333333333,1.0,5.333333333333333,9.0,1.0,14.333333333333334,30.333333333333332,3,0.3333333333333333,0.3333333333333333,1.0,38.666666666666664
2024_13,1,3,0.3333333333333333,0.3333333333333333,1.0,5.666666666666667,12.0,1.6666666666666667,11.333333333333334,32.666666666666664,3,0.0,0.3333333333333333,1.0,20.333333333333332
2024_14,1,3,0.3333333333333333,0.0,1.0,6.0,3.0,0.3333333333333333,7.0,24.333333333333332,3,0.0,0.3333333333333333,1.0,17.0
2024_15,1,3,0.6666666666666666,0.6666666666666666,0.6666666666666666,6.333333333333333,11.0,2.6666666666666665,2.6666666666666665,29.666666666666668,3,0.0,0.0,1.0,8.666666666666666
2024_16,1,3,0.6666666666666666,0.6666666666666666,0.6666666666666666,5.0,12.0,2.6666666666666665,15.333333333333334,31.333333333333332,3,0.0,0.0,1.0,11.666666666666666
2024_17,1,3,0.6666666666666666,0.3333333333333333,1.0,15.666666666666666,6.0,1.0,0.6666666666666666,49.666666666666664,3,0.0,0.0,1.0,13.0
2024_18,1,3,1.0,0.6666666666666666,1.0,17.666666666666668,14.333333333333334,0.3333333333333333,3.3333333333333335,67.66666666666667,3,0.0,0.3333333333333333,1.0,29.0
2024_19,1,3,0.3333333333333333,0.3333333333333333,1.0,6.0,15.666666666666666,2.6666666666666665,35.0,35.0,3,0.0,0.3333333333333333,1.0,26.666666666666668
2024_20,1,3,0.6666666666666666,0.6666666666666666,1.0,7.0,9.0,0.6666666666666666,4.0,33.333333333333336,3,0.3333333333333333,0.3333333333333333,1.0,33.666666666666664
2024_21,1,3,1.0,0.6666666666666666,0.6666666666666666,4.0,8.0,1.3333333333333333,4.0,30.666666666666668,3,0.6666666666666666,0.0,1.0,42.333333333333336
2024_22,1,1,1.0,1.0,1.0,11.0,8.0,2.0,16.0,39.0,3,1.0,0.3333333333333333,1.0,69.33333333333333
2024_23,1,2,0.5,0.5,1.0,6.5,17.0,5.5,47.5,34.0,3,0.6666666666666666,0.3333333333333333,1.0,62.0
2024_24,1,3,0.3333333333333333,0.3333333333333333,1.0,2.6666666666666665,13.0,1.0,24.333333333333332,26.333333333333332,3,0.6666666666666666,0.6666666666666666,1.0,61.666666666666664
2025_01,1,3,0.6666666666666666,1.0,1.0,11.0,12.0,1.0,1.0,57.666666666666664,0,0.0,0.0,0.0,0.0
2025_02,1,3,0.6666666666666666,0.6666666666666666,1.0,4.333333333333333,10.333333333333334,2.0,1.6666666666666667,30.333333333333332,1,1.0,0.0,1.0,82.0
2025_03,1,3,0.6666666666666666,0.3333333333333333,1.0,5.666666666666667,10.333333333333334,1.3333333333333333,8.333333333333334,32.666666666666664,2,0.5,0.0,1.0,62.0
2025_04,1,3,0.3333333333333333,0.6666666666666666,1.0,3.3333333333333335,8.333333333333334,2.6666666666666665,17.0,22.666666666666668,3,0.3333333333333333,0.0,1.0,45.0
2025_05,1,3,1.0,0.3333333333333333,1.0,7.333333333333333,14.333333333333334,3.3333333333333335,14.666666666666666,40.0,3,0.3333333333333333,0.0,1.0,30.666666666666668
2025_06,1,3,0.6666666666666666,0.6666666666666666,1.0,3.6666666666666665,17.666666666666668,2.6666666666666665,12.666666666666666,34.333333333333336,3,0.6666666666666666,0.0,1.0,30.0
2025_07,1,3,0.6666666666666666,0.0,1.0,8.666666666666666,7.0,1.6666666666666667,10.333333333333334,32.333333333333336,3,0.6666666666666666,0.3333333333333333,1.0,50.0
2025_08,1,3,0.3333333333333333,0.3333333333333333,1.0,18.333333333333332,14.333333333333334,3.0,20.666666666666668,59.666666666666664,3,0.6666666666666666,0.6666666666666666,1.0,48.666666666666664
2025_09,1,3,0.0,0.0,1.0,2.3333333333333335,9.666666666666666,2.0,14.666666666666666,17.666666666666668,3,0.3333333333333333,1.0,1.0,46.0
2025_10,1,3,1.0,0.6666666666666666,1.0,9.666666666666666,16.0,1.0,16.666666666666668,43.666666666666664,3,0.6666666666666666,0.6666666666666666,1.0,35.0
2025_11,1,3,0.3333333333333333,1.0,1.0,4.0,22.666666666666668,9.0,77.66666666666667,39.333333333333336,3,0.6666666666666666,0.3333333333333333,1.0,34.333333333333336
2025_12,1,3,0.6666666666666666,0.3333333333333333,1.0,3.3333333333333335,7.333333333333333,0.6666666666666666,13.0,23.0,3,1.0,0.0,1.0,37.333333333333336
2025_13,1,3,0.3333333333333333,0.0,1.0,5.666666666666667,3.6666666666666665,0.3333333333333333,10.333333333333334,22.333333333333332,3,1.0,0.3333333333333333,1.0,59.0
2025_14,1,3,0.0,0.3333333333333333,1.0,3.6666666666666665,10.666666666666666,1.0,13.0,25.666666666666668,3,0.6666666666666666,0.3333333333333333,1.0,75.0
2025_15,1,3,0.6666666666666666,0.6666666666666666,1.0,7.0,11.666666666666666,2.6666666666666665,4.0,33.333333333333336,3,0.3333333333333333,0.3333333333333333,1.0,68.66666666666667
2025_16,1,3,0.3333333333333333,0.3333333333333333,0.6666666666666666,2.0,7.666666666666667,3.3333333333333335,14.0,18.0,3,0.3333333333333333,0.3333333333333333,1.0,68.66666666666667
2025_17,1,3,0.3333333333333333,0.6666666666666666,1.0,14.666666666666666,8.333333333333334,0.6666666666666666,1.3333333333333333,45.666666666666664,3,0.3333333333333333,0.3333333333333333,1.0,68.66666666666667
2025_18,1,3,0.6666666666666666,0.6666666666666666,1.0,15.333333333333334,11.333333333333334,0.3333333333333333,9.0,56.333333333333336,3,0.3333333333333333,0.3333333333333333,1.0,68.66666666666667
2025_19,1,3,0.6666666666666666,0.0,1.0,7.666666666666667,17.666666666666668,4.0,43.333333333333336,40.333333333333336,3,0.3333333333333333,0.3333333333333333,1.0,68.66666666666667
2025_20,1,3,0.6666666666666666,0.6666666666666666,1.0,13.666666666666666,11.666666666666666,2.0,7.333333333333333,53.333333333333336,3,0.3333333333333333,0.3333333333333333,1.0,68.66666666666667
2025_21,1,3,1.0,0.6666666666666666,0.6666666666666666,9.0,12.666666666666666,1.6666666666666667,8.666666666666666,49.0,3,0.3333333333333333,0.3333333333333333,1.0,68.66666666666667
2025_22,1,2,0.5,0.5,1.0,6.0,8.0,1.5,12.5,26.5,3,0.3333333333333333,0.3333333333333333,1.0,68.66666666666667
2025_23,1,3,0.6666666666666666,0.6666666666666666,1.0,9.0,21.666666666666668,6.0,37.666666666666664,49.666666666666664,3,0.3333333333333333,0.3333333333333333,1.0,68.66666666666667
2025_24,1,3,0.0,0.3333333333333333,1.0,4.666666666666667,18.0,3.0,31.666666666666668,34.666666666666664,3,0.3333333333333333,0.3333333333333333,1.0,68.66666666666667
2026_01,1,3,0.6666666666666666,0.6666666666666666,1.0,15.333333333333334,12.333333333333334,1.6666666666666667,3.6666666666666665,67.66666666666667,0,0.0,0.0,0.0,0.0
2026_02,1,3,0.3333333333333333,0.6666666666666666,1.0,6.0,12.333333333333334,1.6666666666666667,3.3333333333333335,34.666666666666664,1,0.0,1.0,1.0,62.0
2026_03,1,3,0.3333333333333333,0.3333333333333333,1.0,4.333333333333333,9.0,1.0,11.0,26.333333333333332,2,0.5,0.5,1.0,57.0
2026_04,1,3,0.3333333333333333,0.6666666666666666,1.0,7.333333333333333,14.333333333333334,2.0,11.666666666666666,42.0,3,0.6666666666666666,0.3333333333333333,1.0,45.0
